SMILES,LogS
Cl/N=C/1\C=C(Cl)C(=O)C(=C1)Cl,-2.6963774393641526
[O-][N+](=O)c1ccc(o1)C(=O)OCCC,-2.538786175644522
C[C@]1(CC[C@@H](C1(C)C)C(=O)O)C(=O)O,-1.4207242309058123
N#Cc1c(Cl)c(Cl)c(c(c1Cl)Cl)C#N,-4.534864798681277
N#Cc1ncnc2c1[nH]cn2,-0.9576312278647425
ClC(=O)CN1C(=O)c2c(C1=O)cccc2,-1.0070763093811856
CCCCC(C1NC(=O)N(C1=O)SC(Cl)(Cl)Cl)CC,-4.890198847445175
[C@H]([C@@H](C(=O)O)O)(C(=O)O)O,0.8240052084452338
C1[C@@H](O1)[C@H]2CO2,1.065047292182142
Clc1cc(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)N,-4.017051855868433
[O-][N+](=O)OCCN([N+](=O)[O-])C,-0.3173930969840778
OC(=O)[C@H]1CCC[C@H](C1)C(O)=O,-0.8876778404336786
CC(=O)OCC(=O)CCl,-0.3509842015382644
OCC(CBr)O,0.04268682795559449
CC(C#C)O,0.9008087995176034
Cc1cc(Cl)c(cc1S(=O)(=O)N)S(=O)(=O)N,-4.147587105333244
CCOC(=O)c1ccc(cc1)C(=O)OCC,-2.719462253560456
CC(C(COC(=O)NC(=O)C)(COC(=O)NC(=O)C)C)C,-2.082541235506155
CC(COC(=O)c1ccc(cc1)C(=O)OCC(C)C)C,-4.741476544355835
CCC(C#C)O,0.2775911382598702
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O)O,0.5848012114940384
CCCC(CC(OC(=O)N)C)OC(=O)N,-1.6009788856572869
OC(=O)/C=C\C(=O)NC(=O)N,-1.2793170707327977
C=CCN1C(=O)OC(C1=O)C,-0.7376003833283737
CCC[C@H](C1(CC)C(=O)NC(=O)NC1=O)C,-2.5200076773066264
CC(C(C(C)C)(COC(=O)N)COC(=O)N)C,-2.549499020928439
OCC(CF)O,0.8292528793872486
CC(=O)c1ccc(o1)[N+](=O)[O-],-1.247145253942236
N#CCc1ccccc1C#N,-1.4512247049518272
O=P(N1CC1)(N1CC1)N1CC1,0.06496697663942971
O=S1(=O)CC=CC1,0.3207793631737383
C[C@@H]1C[C@@H](OC(=O)c2cccnc2)CC(C1)(C)C,-4.113632680394887
CCCCCC(C#C)O,-1.2868186421850318
FCCN(P(=O)(Cl)Cl)CCCl,-1.9597172643644023
OC(=O)CCN([N+](=O)[O-])CCC(=O)O,0.6858061063467824
Cc1cc2CCCS(=O)(=O)c2cc1S(=O)(=O)N,-4.195349543476294
CC(=O)Oc1cc(ccc1C(=O)O)C(F)(F)F,-2.0793878041859344
O=C1NC(=O)NC(=O)C21CCC2,-1.6500051654721994
NC(=O)OCCCCOC(=O)N,-1.4721553703911854
CCC(C#C)(CC)O,-0.7332929044225938
O=C1CC[C@H](C(=O)N1)N1C(=O)c2c(C1=O)cccc2,-2.6800068272615785
CC(C#C)(C=C)O,-0.08031621995602536
OC(=O)[C@@H]1[C@H]2CC[C@@H]([C@@H]1C(=O)O)O2,-0.27000234289525454
CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl,-11.319969958533672
C#CCN1C(=O)c2ccccc2CS1(=O)=O,-1.8858303580193478
CC(=O)C(C(C(F)(F)F)(C(F)(F)F)O)C(=O)C,-1.23477520722513
CCCC(COC(=O)NC(=O)C)(COC(=O)NC(=O)C)CC,-2.667031709249799
CC(C1(C(C)C)C(=O)NC(=O)NC1=O)C,-2.7700061384624908
CCC(C(=O)NC(=O)OCC)(C(=O)NC(=O)OCC)CC,-4.3043899854699506
CCCCCCCCCCCCCCCCCC(=O)OCC(C(c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl,-11.289115582939791
CCOC(=O)N1CC1,-0.6773882274418863
FCCSC#N,-0.9572810675455433
FCCCCC#C,-2.031183001196384
CCCC(C1(CC)C(=O)N(C)C(=O)N(C1=O)C)C,-3.1289443250834927
CC1C(=O)N(C)C(=O)N(C1=O)C,-0.09416243121124712
CCC1(CC)C(=O)N(C)C(=O)N(C1=O)C,-1.6261480535056199
FCCN(P(=O)(Cl)Cl)CCF,-1.5723261607708268
CCS(=O)(=O)c1ccc(cc1)F,-1.2493599034571956
CC(=O)Oc1cc(cc2c1C(=O)c1c(C2=O)cccc1OC(=O)C)C(=O)O,-3.6591129736172183
O=C1NS(=O)(=O)Cc2c1cccc2,-1.2496103365188584
CCCCC1C(=O)NC(=O)N(C1=O)C1CCCCC1,-3.684136970055077
CCC1C(=O)N(C)C(=O)N(C1=O)C,-0.6149774104485775
O=C1CCCC(=O)N1,0.6907651046306668
CC[C@H](O)C,0.42999180713898216
O=C1NC(=O)NC(=O)C21CCCCCCC2,-2.9800077462841514
CC(CN1C(=O)C2C(C1=O)C1OC2CC1)O,0.6006173216580142
O/N=C/1\CCC/C(=N\O)/C1=O,-1.023260831764737
O=C1NC(=O)C2(C(=O)N1)CCCC[Si](C2)(C)C,-3.0873940016328194
CCC(c1ccc(cc1)[N+](=O)[O-])C(=O)O,-2.562413285938996
CCCCN1C(=O)c2ccccc2CS1(=O)=O,-3.0961768534590712
CCN1C(=O)c2ccccc2CS1(=O)=O,-2.051667560519824
FCCCCCC#C,-2.5523830023768834
CCOC(=O)N(P(=O)(N1CC1)N1CC1)OC(=O)C,-2.238704591795144
OC(=O)C12CC3CC(C2)CC(C1)C3,-2.814966167376757
O=C1c2ccccc2CS(=O)(=O)N1C,-1.5309837177000893
CCC1(CCC(=O)NC1=O)c1ccc(cc1)[N+](=O)[O-],-2.8321596727870473
C1[C@H]2[C@@H]([C@H]([C@H]1Cl)Cl)[C@]3(C(=C([C@@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl,-6.864364850747696
CCC1(C)CC(=O)NC(=O)C1,-1.2283803511050237
OC(=O)c1cc(Br)cnc1,-2.01981340974855
OC(=O)CCCN1C(=O)c2c(C1=O)cccc2,-2.3923451744834723
O=C1NC(=O)CC(C1)(C)C,-0.25709753384824713
FC(c1ccc(c(c1)N1C(=O)C2C(C1=O)C1OC2CC1)Cl)(F)F,-2.5258684359932966
COC(=O)c1sccc1S(=O)(=O)N,-0.8370274072762841
C#CCNC(=O)OCC(C(CC)C)(COC(=O)N)C,-2.944760704147189
CC(N1C(=O)c2ccccc2CS1(=O)=O)C,-2.5108754474993082
OCC[C@H](CC)C,-0.7200085309302634
CC(=O)/C=N/O,-0.12826993019114125
O=C(c1cccnc1)OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1,-4.152985762912794
FCCCCCCCC#C,-3.5954534723231184
CCC(C(=O)NC(C(Cl)(Cl)Cl)O)C(C)C,-2.8574973985190484
FCCCSC#N,-1.4795333986780195
CCC(C#C)(OC)C,-1.4204826074613903
CCC(C(=O)NC(=O)NC(=O)C)(CC)Br,-2.75900245259283
CCOP(=O)(Oc1ccc(cc1)[N+](=O)[O-])SCC,-3.9418395933177828
CCCC[C@H](O)C,-0.8900084908275764
OCC(COC(C=C)Br)O,-0.7137375197487011
CC(C1(C)CC(=O)NC(=O)C1)C,-1.237686964220265
O=C(c1ccc(cc1)[N+](=O)[O-])Nc1n[nH]nn1,-2.1848546616311437
N#CCNCC#N,1.0217856763325197
N#CSCc1ccc(cc1)[N+](=O)[O-],-2.930343426858405
OCC(CCl)(CCl)CO,-1.0278129279363193
CC(C[C@H](O)C)C,-0.8000085109393127
CCCCCC[C@H](O)C,-2.090009904652454
CCCCC(COC(=O)N)(COC(=O)NCC#C)C,-3.0086532062908002
CCCCCC[C@H](C)O,-2.0075044057243963
O=C1CC(C)(C)CC(=O)N1C,-0.5396137311403214
CCC[C@H](O)C,-0.29000885826378475
CC(C#N)NC(C#N)C,0.8899811589882306
CC(CC[C@H](O)C)C,-1.3800112121686299
O=C1NC(=O)CC2(C1)CCCCC2,-1.711706598025773
CCCCCCC[C@H](O)C,-2.740009031645775
CCC(OC(=O)c1ccccc1C(=O)O)(C#C)C,-2.666962951681449
SC(=O)c1ccccc1,-1.6061903570888998
CCCC[C@H](C)CCO,-2.208379333567174
CCCCC[C@H](O)C,-1.5500112121753657
CC(=O)Oc1cc(ccc1OC(=O)C)C(=O)O,-2.4309737792933874
CCC(C#C)(C=C)O,-0.6026833491392427
CCP(=O)(Oc1ccc(cc1)[N+](=O)[O-])OCC,-3.173085749184041
CCOC(=O)c1cc(=O)c2c(o1)ccc(c2)[N+](=O)[O-],-2.9192381560352056
CC[C@@H](CO)C,-0.4700088683314675
CCOC(=O)Oc1ccccc1C(=O)O,-1.9983233965853542
C[C@H](C(C)C)O,-0.20000886829170214
C=CCC1(C)C(=O)NC(=O)NC1=O,-1.1600047677662548
CCCC(COC(=O)N)(COC(=O)NCC#C)C,-2.486552495901922
NNC(=O)OCC(COC(=O)NN)(CC)CC,-2.540040958818679
CCCCC(COC(=O)N)(COC(=O)NCC#C)CC,-3.529590731531066
C([C@H]([C@H]([C@H]1[C@H]([C@H](C(=O)O1)O)O)O)O)O,0.33480333806880913
CCN([N+](=O)[O-])CC,-0.4598176604596854
CCCC[C@@H](CC)O,-1.4700112121536268
CCC[C@@H](CO)C,-1.110008500918254
CCCCCCCCC[C@H](O)C,-2.94001018161216
N#Cc1c(O)c(Cl)c(c(c1Cl)C#N)Cl,-3.3290505288162944
FCCCCSC#N,-2.00061348901563
CC[C@H]1NC(=O)NC1=O,-0.06000677786692572
Brc1ncnc2c1[nH]cn2,-2.0247257797488687
CCC[C@@H](CC)O,-0.8000085109393127
C1[C@H]2[C@@H]([C@H]([C@@H]1Cl)Cl)[C@]3(C(=C([C@@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl,-6.864364850747696
C#CCNC(=O)OCC(COC(=O)N)(CC)C,-1.9643582137721642
O[C@@H]1[C@@H](COP(=O)(OP(=O)(O)O)O)O[C@H]([C@@H]1O)n1cnc2c1[nH]cnc2=O,-1.5244245324095522
CC(C(COC(=O)N)(COC(=O)NCC#C)C)C,-1.1254575439566286
Clc1c(Cl)c(C(=O)O)c(c(c1Cl)Cl)Cl,-4.865804391465255
CC(=O)OC[C@H]([C@H]([C@@H]([C@H](C=O)OC(=O)C)OC(=O)C)OC(=O)C)O,-1.354397506228183
CCCCC[C@H](CC)O,-2.017104668841569
N#Cc1cccc(c1)Cl,-2.345289101852507
O=C1Cc2ccccc2S(=O)(=O)N1,-0.8587706686087162
CCC(C#CCl)(C=C)O,-1.1187756378817852
C=CCN1C(=O)c2ccccc2CS1(=O)=O,-2.4427836895946538
CCC1C(=O)NC(=O)N(C1=O)C2CCCCC2,-2.766447477286623
CCCC[C@H](CCC)O,-2.0319290050558148
CC[C@@H]([C@H](O)C)C,-0.7215514173632451
C/C(=N\O)/C(=O)C,-1.7748392435176978
CC1(CC)NC(=O)NC1=O,-1.73613690709461
FCCCCCSC#N,-2.5225297941797247
O=C(c1ccccc1)/C=C/C(=O)O,-1.398366715385798
FCCCCI,-3.2409191789510317
O=CCCC(=O)O,0.8065987990299491
OC[C@H](C(C)C)C,-0.3900084909418205
C[C@H](C(C)(C)C)O,-0.6200085009112868
CC1CC(C(=O)O1)(CC=C)C(=O)NC(=O)N,-2.3502384011499076
C=CCN1C(=O)Cc2c(S1(=O)=O)cccc2,-2.0530381596644833
CCC[C@](CC)(O)C,-0.9896741163005807
OCC1COC(O1)(C)CCl,-1.0398366227367521
CCCCCCCC(O)(C)C,-2.98460688812104
FCCCCCCSC#N,-3.043128041181744
CCC(=O)C1C(=O)c2c(C1=O)cccc2,-2.384640874290575
CC(C)[C@H](C#N)O,0.3048117465044065
OC(=O)c1cc(Cl)c(c(c1Cl)Cl)Cl,-4.605907027012157
O=C1NC(=O)C2(C(=O)N1)CCC[Si](C2)(C)C,-2.5652446942285256
[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(OC(=O)[C@@H]2C)O4,-3.5699526652658466
OC(=O)c1ccccc1OP(=O)(O)O,-0.9874413109175433
CC(=O)SCCF,-0.6523601191397377
OC(=O)CONC(=O)C,0.8576307630048511
CCC1CC[Si](CC21C(=O)NC(=O)NC2=O)(C)C,-3.5456778258320942
NC(=O)C1(OC1Cl)c1ccc(c(c1Cl)Cl)Cl,-4.091100192182239
CC(N1C(=O)Cc2c(S1(=O)=O)cccc2)C,-2.1212532344460127
CCCCC[C@H](O)C=C,-1.8440661598320025
CCC[C@@H](C1(CC=C)C(=O)NC(=O)NC1=O)C,-2.3600071903530324
O=C1CCC(=O)N1c1ccc(cc1)S(=O)(=O)N,-1.2847126342456907
O=C1Cc2ccccc2S(=O)(=O)N1C,-1.1400826717645192
CCC(=O)/C(=N/O)/C,-1.9506138833860036
CCCC[C@@H](CO)CC,-2.1100099044366942
CCCC(COC(=O)N)(COC(=O)NC(C#C)(C)C)C,-3.432680718678118
CCN1C(=O)Cc2c(S1(=O)=O)cccc2,-1.6625014755570342
CCCCCCCCCCCCCCCCCCOCC(CO)O,-7.720727441352151
CCC1C(=O)NC(=O)N(C1=O)c1ccccc1,-1.4661221301976939
NC(=O)N[C@@H]1NC(=O)NC1=O,-1.4779928215993743
C[C@H](CCO)O,1.0451691789175166
Ic1ncnc2c1[nH]cn2,-2.9095154286816864
NC(=O)N[C@H]1NC(=O)NC1=O,-1.6000054933852341
CC[C@H](C(C)(C)C)O,-1.1500112121873018
C#CCC1(CCCCC1)OC(=O)N,-2.8835009149575868
CCCC[C@H](C(=O)O)NC(=O)C,-0.3442619136415374
C([C@H]([C@@H]([C@H](C=O)O)O)O)O,0.5678254985235422
OC1C(CCCC1(COC(=O)c1cccnc1)COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1,-4.810816293044345
ClC[Si]12OCCN(CCO1)CCO2,0.6502738363660795
CCCN1C(=O)Cc2c(S1(=O)=O)cccc2,-2.183032156650741
CC(=O)NCO,1.0501476333521556
ClCC(=O)C(C)(C)C,-1.363392637902416
C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],-2.111439959977801
OC(=O)C[C@@H](C(=O)O)NC(=O)C,0.7566121752774971
C=CCOCC(OC(=O)C)COC(=O)C,-1.5488847799082863
CC(=O)O[C@]12CCC[C@](C1)(CC[C@@H]3[C@@H]2CC3(C)C)C,-4.221304051705136
OCN1C(=O)N(C(C1=O)(C)C)CO,0.1420555042347113
CCOC(=O)N(P(=O)(N1CC1(C)C)N1CC1(C)C)OC(=O)C,-2.0560054917408768
C=CCC1(CC=C)C(=O)N(C)C(=O)N(C1=O)C,-2.4068067855555855
CCCC(=O)Oc1ccccc1C(=O)O,-2.5983527096506065
[H]C([H])(C([H])([H])[C@@](C)(O)C(O)=O)[C@](C)(O)C(O)=O,-0.8371547689591474
CC(=O)Oc1c(cccc1C(=O)O)OC(=O)C,-1.6470410782820468
OCCCCCCCO,-0.9278449772039137
BrCC(=O)c1ccc(cc1)Cl,-3.25299255404742
Clc1ccc(c(c1)Cl)N1C(=O)C2C(C1=O)C1OC2CC1,-2.0100635001892013
CCC(C1(O)CCCCC1)C(=O)O,-1.501319585393122
CC(C)C[C@@H](C(=O)O)NC(=O)C,-1.3301015043932152
N#CCn1c(C)ncc1[N+](=O)[O-],-1.008294444141946
CC(C)C[C@H](C(=O)O)NC(=O)C,-1.3300929574473261
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,0.3520876323131766
Clc1ccc(cc1)P(=O)(O)O,-1.5996665836120612
C1[C@@H]2[C@H]3[C@@H]([C@H]1[C@H]4[C@@H]2O4)[C@]5(C(=C([C@@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl,-6.291000456832973
CC(=O)O[C@@]1(CC[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2C[C@H](C2=CC(=O)C(=C[C@]12C)Br)F)F)C(=O)COC(=O)C,-5.50643050924675
COC1=C(F)C(C(C1(F)F)(F)F)(F)F,-2.4489389598353752
N#Cc1ccc(cc1)F,-1.810200247688129
O/N=C/C(=O)c1ccccc1,-2.8862723967508246
CCCCCCCC(=O)OC1C2C(CC1(C)C)C(=O)C13C2(C)C2(CO2)C(=O)C3O1,-5.299432140024764
CNC(=O)c1ccc(c(c1)S(=O)(=O)NC)Cl,-1.7068318784998973
Clc1nc(Cl)cc(c1)C(=O)N1COCC1,-1.4299913961183364
OC[C@@H]([C@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl,-2.111439959977801
CC(C)[C@H](C(=O)O)NC(=O)C,-0.36054267131271467
CCCCCC(CO)CO,-1.6981777698834601
Clc1cccc(c1)P(=O)(O)O,-1.5996665836120612
CC(C#CBr)(CC)O,-1.127504829032509
ClCCN(C(=O)NC(C(=O)O)C1CCCCC1)N=O,-3.9373601086621046
OCC(CS(=O)(=O)c1ccc(cc1)C)O,-0.4495066886584375
CCCCC(COC(=O)N)CO,-1.2466616914436135
OC1CCCCCCC1,-1.2900101618557158
CCOCC(CO)O,0.4813812233313675
CCOC1=C(F)C(F)(F)C(C(C1(F)F)(F)F)(F)F,-3.77561423158588
ClCCN(C(=O)N[C@H](C(=O)O)CCC(=O)O)N=O,-1.7668444869332243
C1CN2CCOB(O1)OCC2,0.8041584421156619
C([C@@H](C(=O)O)N)O,0.6068151404028189
NNC(=O)c1cc(Cl)nc(c1)Cl,-1.1098083718699159
CCOP(=O)(Sc1ccc(cc1)[N+](=O)[O-])OCC,-3.4721723392934725
OC[C@H]1O[C@@]([C@@H]([C@@H]1O)O)(O)CO,0.6399999899873831
CC[C@H](C)[C@H](C(=O)O)NC(=O)C,-0.591195006211356
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,0.787816201874614
CC(C)[C@@H](C(=O)O)NC(=O)C,-0.35990109130585535
C([C@H]([C@H]([C@@H]([C@H](C(=O)NN)O)O)O)O)O,-0.49847795139492496
