SMILES,LogS
CCC(Cc1ccccc1)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3,-4.7932278922
CC(C)CCCCCCc1ccc(O)cc1,-4.587250024599999
CC(=C)c1cccc(c1)C(C)=C,-4.4511392251999995
[Mo],-4.2038484637
CC(C)(C)CCCCCC(=O)OC=C,-4.581332510899999
Cc1ccc(cc1)C(C)(C)C,-4.4720217682
OC(=O)C1CCCCC1,-1.445031941
[Na+].[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)OCC[S](=O)(=O)c1cccc(Nc2nc(Cl)nc(Nc3cc(cc4C=C(\C(=N/Nc5ccc6c(cccc6[S]([O-])(=O)=O)c5[S]([O-])(=O)=O)C(=O)c34)[S]([O-])(=O)=O)[S]([O-])(=O)=O)n2)c1,-0.4108977358
C(CCCN=C\C=C\c1ccccc1)CCN=C/C=C/c2ccccc2,-3.8937390711
CC(C)(C)CC(C)(C)c1cc(Cc2cc(cc(n3nc4ccccc4n3)c2O)C(C)(C)CC(C)(C)C)c(O)c(c1)n5nc6ccccc6n5,-7.973715535399999
[Cl-].CCN(CC[N+](C)(C)C)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O,-3.0386996230000003
C1CN(CCO1)Sc2sc3ccccc3n2,-3.8109627954
CC1(C)[C@H]2C[C@@H]3O[C@]3(C)[C@@H]1C2,-2.5936884915
[Na+].[Na+].[Na+].[Na+].NC(=O)Nc1cc(Nc2nc(Cl)nc(Nc3cccc(c3)[S](=O)(=O)CCO[S]([O-])(=O)=O)n2)ccc1N=Nc4cc5c(cc(cc5[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc4[S]([O-])(=O)=O,-0.4261364852
[Na+].[Na+].CCCCCCCCCCCCNc1nc(Cl)nc(Nc2ccc3c(O)c(N=Nc4ccc(cc4)N=Nc5ccc(cc5)[S]([O-])(=O)=O)c(cc3c2)[S]([O-])(=O)=O)n1,-3.358911212
CCCN(CCC)C(=O)SCC,-2.7031744039
C1CC(CCC1COCC2CO2)COCC3CO3,-1.8357972344
CC(CC1=CC(=CC(=O)N1O)C)CC(C)(C)C.NCCO,-3.9054642035
[OH-].[Ca++].[Ca++].[Ca++].[Ca++].[Ca++].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,-4.1419008964
O=[P+]1Oc2ccccc2c3ccccc13,-1.7796231349
C=COC(=O)c1ccccc1,-2.6229591952
COC(=O)c1ccc(cc1)C(C)(C)C,-3.7398163758
Cc1cccc(CC(C)(C)CO)c1,-2.8265354685000004
CC(=O)OC\C=C(C)/CCC=C(C)C,-3.7549532157
CC1(C)[C@H]2CC=C(CCO)[C@@H]1C2,-2.6959998037
CC1CC(=O)CC(C)(C)C1,-1.6471414632
C=CC(=O)OCCOc1ccccc1c2ccccc2,-3.9515188418
SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,-5.1231687481
Cc1cc(cc(C)c1O)C(C)(C)c2cc(C)c(O)c(C)c2,-4.952868802799999
CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,-5.4730005799
CCOC(=O)CC(C)CC(C)(C)C,-3.8230431676
[Ca++].[O-][Si]([O-])=O,-2.6500869941
CCc1ccc(C)nc1,-1.0042604536
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H](C)O,-2.9799872046
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,-3.1784471289
[Na+].[Na+].Cc1ccc(Nc2ccc(Nc3ccc(C)cc3[S]([O-])(=O)=O)c4C(=O)c5ccccc5C(=O)c24)c(c1)[S]([O-])(=O)=O,-1.4270312571
[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Mo].[Mo],-4.2291529922
CC(=C)C(=O)OCCOc1ccccc1,-2.9526471698
CCCCOCCOCCOCc1cc2OCOc2cc1CCC,-4.1510889183
CF,-0.1758743764999999
C(COc1ccccc1)Oc2ccccc2,-3.9885265275
CCc1cc(Cc2cc(CC)c(N)c(CC)c2Cl)c(Cl)c(CC)c1N,-7.2780387128
[Na+].Cc1cc(C)c(Nc2cc(c(N)c3C(=O)c4ccccc4C(=O)c23)[S]([O-])(=O)=O)c(C)c1CNC(=O)c5ccccc5,-1.4396051212999998
CCCC(CCC)C(O)=O,-1.8579774272
[Zn++].[S-]c1sc2ccccc2n1.[S-]c3sc4ccccc4n3,-4.285895804
Oc1ccccc1.ClCC2CO2.C=O,-4.0347567611
CCCCCC/C=C/C1CC(=O)OC1=O,-4.0217535151999995
CC(=C)C(O)=O.CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.ClCC3CO3,-5.229282852
CC1=CC[C@H]2C[C@@H]1C2(C)C,-4.7725704235
C[Si](C)(C)O[Si](C)(C)C,-4.909505216
FC(=C)C(F)(F)F,-2.7599573667
O=C1Oc2ccccc2C=C1,-1.8860303607
CC(=C)C1CCC(=CC1)C,-3.8464965295
[Na+].CCN(CC)c1ccc([C+](c2ccc(cc2)N(CC)Cc3cccc(c3)[S]([O-])(=O)=O)c4ccc(cc4)N(CC)Cc5cccc(c5)[S]([O-])(=O)=O)c(C)c1,-0.6229779303
S=[W]=S,-4.1391336425
[Na+].[Na+].CC1=NN(C(=O)C1N=Nc2ccc(c3ccc(cc3[S]([O-])(=O)=O)N=NC4C(=NN(C4=O)c5ccccc5)C)c(c2)[S]([O-])(=O)=O)c6ccccc6,-1.642781181
CC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C,-3.0887781924
[Pb++].[O-][Si]([O-])=O,-6.6197116003
CCCC(=O)OC(C)(C)Cc1ccccc1,-4.1359426126
[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C\2C=CC(=O)C(=N/Nc3ccc(c4ccccc34)[S]([O-])(=O)=O)\C2=O)c5ccccc15,-2.6038411441
CCCOCC(C)OCC(C)O,-0.0700526508
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,-4.1708247593
CCCCCCCC\C=C/CCCCCCCC(O)=O.NCCNCCN,-4.4100874366000005
CCN(CC[n+]1ccccc1)c2ccc(cc2)N=Nc3ccc(cc3Cl)[N+]([O-])=O.CC([O-])=O,-1.5218900849
O=C(Oc1ccccc1)Oc2ccccc2,-4.2169166627
CCCCC(CC)C(=O)OC=C,-4.1519109764
CC(=C)C(=O)NCNC(=O)C(C)=C,-1.1892367555
C\1C\C=C/CC\C=C1,-2.9659771733
CO[Si](CCCN=C=O)(OC)OC,-3.2569810012
CCO[Si](CCCCl)(OCC)OCC,-3.3285834497000004
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-4.3876832538
[Na+].[Na+].Cc1cc(C)c(c(C)c1Nc2ccc(Nc3c(C)cc(C)c(c3C)[S]([O-])(=O)=O)c4C(=O)c5ccccc5C(=O)c24)[S]([O-])(=O)=O,-1.7922611704
Oc1ccc(c(O)c1O)C(=O)c2ccccc2,-3.3451078238
CCCCCCCCC\C=C\CC1CC(=O)OC1=O,-4.4255032449
CC(C)CC(C)CC(C)\C=C(/C)C1CC(=O)OC1=O,-4.4255032449
CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COB(O)O.CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COB(O)OCC(O)COC(=O)CCCCCCC\C=C/CCCCCCCC.CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COB(OCC(O)COC(=O)CCCCCCC\C=C/CCCCCCCC)OCC(O)COC(=O)CCCCCCC\C=C/CCCCCCCC,-5.345705158
CCCCCCCCCC(=O)Oc1ccc(cc1)C(O)=O,-5.424547549700001
CCO[Si](CCCSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,-5.676541808600001
COc1ccc(\C=C\C(=O)OCCC(C)C)cc1,-5.4919252104
CCCCCCCCCCCCCCCC(=O)NCC(O)=O,-5.593122621900001
C\1C\C=C/CC\C=C/CC/C=C1,-5.3651562541
CC(CCN(CCC(C)CC(C)(C)C)C(=S)S[Zn]SC(=S)N(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,-6.1025269393
BrCc1ccc(cc1)c2ccccc2C#N,-6.6566491092
CCCCCCCCCCCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1.CCCCCCCCCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2,-6.214524895199999
CCCCC(CC)CNC(=O)CCCCCC(C)C,-5.731545252999999
CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)OC2[C@H](C)O[C@H](C[C@@H]2OC)OC3[C@@H](C)/C=C/C=C/4CO[C@@H]5[C@H](O)C(=C[C@@H](C(=O)O[C@H]6C[C@@H](C\C=C3/C)O[C@@]7(C6)O[C@@H]([C@@H](C)C=C7)C8CCCCC8)[C@]45O)C,-7.5558815137
c1ccc(cc1)c2ccc(cc2)c3ccccc3,-6.183335848
c1cc2ccc3cccc4ccc(c1)c2c34,-6.1787966156
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,-6.40319542
CCC(CC)CC1(CCCCC1)C#N,-6.5873382321000005
COc1ccc(cc1)N2CCN(CC2)c3ccc(cc3)[N+]([O-])=O,-6.9290130346000005
CC(C)CCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC(C)C,-7.2523945018
CCCCN(CCCC)c1ccc2c(Oc3cc(C)c(Nc4ccccc4)cc3C25OC(=O)c6ccccc56)c1,-7.4042503575
FC1(F)Oc2cccc(C=O)c2O1,-2.1558333574
CCNc1cc(C#N)c(N)c2C(=O)c3ccccc3C(=O)c12,-7.6382805905
CCCCCCCC\C=C/CCCCCCCCNCCCN.CCCCCCCC\C=C/CCCCCCCC(O)=O.CCCCCCCC\C=C/CCCCCCCC(O)=O,-8.2501920599
CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(cc3)C(=O)NC(C)(C)C)nc(Nc4ccc(cc4)C(=O)OCC(CC)CCCC)n2)cc1,-8.1852587653
O=[V]=O,-4.4002500912
[Cl-].CCCCCCCCCCCC[n+]1ccccc1,-0.4539105371
Cc1cccc(C)c1OCC(O)=O,-2.2566445306
CCCCC(CC)C(=O)O[Co]OB(O[Co])O[Co](OC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,-1.8254561435
[Na+].[Na+].OCC1=CC(=N/Nc2ccc(c3ccccc23)[S]([O-])(=O)=O)\C(=O)/C(=N/Nc4ccc(c5ccccc45)[S]([O-])(=O)=O)C1=O,-0.8171647444
CC(=O)c1ccc(O)cc1,-1.1383824511
[O--].[O--].[Mg++].[Ca++],-1.9883562334
[Na+].[Na+].Nc1ccc2cc(c(N=Nc3ccc(N=Nc4cccc(C([O-])=O)c4O)c5ccccc35)c(O)c2c1)[S]([O-])(=O)=O,-2.7868204517
CC(C)=CCC\C(C)=C\C=C\C(C)=O,-3.2972120668
C=CN1CCN(C=C)C1=O,-1.1558864442
Nc1cc(ccc1O)[N+]([O-])=O,-2.2056018566
[Mg++],-2.4020693383
O=[Ca],-1.7683268794999998
[O-][N+](=O)c1ccc2NC(=O)Nc2c1,-3.2740875474
Cc1ccc(cc1)[S](=O)(=O)/C(=C/N2CC(=O)NC2=S)C#N,-3.5292992951
CCC1=C(O)C(=O)C=CO1,-1.1759580204
COC(=O)Cc1ccccc1,-2.2114017234
O.[Pb].O[S](O)(=O)=O,-4.226296415899999
Cc1c(Cl)cccc1[N+]([O-])=O,-3.2706864295
[OH-].[OH-].[Ca++],-1.9107299257
[Si+4].[Si+4].[Si+4].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,-3.0559869633999996
CCCCCCCl,-3.1223887332
CC(=C)C(=O)OCC(F)(F)F,-2.2684756839
[O-][N+](=O)O[Bi](O[N+]([O-])=O)O[N+]([O-])=O,-2.642008137
CCCCCCC(C)=O,-2.1536963273
CCCCC/C=C/CC(CC(O)=O)C(O)=O,-2.4042405738999997
CCCC(CCC)(C(O)=O)C(CCC)(\C=C\C)C(O)=O,-3.4953596006
C[C@H]1CC(=O)C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C,-3.5264225666000004
[Na+].CC\1=Nc2ccccc2C1=N/Nc3cc(Cl)c(cc3Cl)[S](=O)(=O)NCC[S]([O-])(=O)=O,-3.7561795168
CC(C)(O)C(=O)c1ccc(Cc2ccc(cc2)C(=O)C(C)(C)O)cc1,-4.536378597
[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Ba++],-8.7448595438
C=CC(=O)OCC1CCC2C3CC(CC3COC(=O)C=C)C12,-4.4930858187
O=C(Nc1ccccc1)Nc2ccccc2N[S](=O)(=O)c3ccccc3,-4.5784028785
[O--].[O--].[O--].[K+].[K+].[Ti+4],-5.5836431263
CCCCC(CC)COC(=O)C=C,-4.2832046138
[Zn++].CCCCC(CC)CO[P]([S-])(=S)OCC(CC)CCCC.CCCCC(CC)CO[P]([S-])(=S)OCC(CC)CCCC,-4.9288559714
CC(=O)OC1CC2CC1C3CCCC23,-3.3380498278
CCS,-0.8459165595999999
CCCCC(CC)COC(=O)OOC(=O)OCC(CC)CCCC,-2.5951754429
C[C@H](CCC=C(C)C)CC=O,-3.2437509469999997
CC(C)[C@@]12CC[C@@](C)(O1)[C@@H](O)C2,-0.288092629
CC(C)c1ccc(CCC=O)cc1,-3.3026567858999996
CCCCBr,-2.1977641866999997
[Na+].CCCCCCCCCCCC(=O)N[C@@H](CCC(O)=O)C([O-])=O,-3.6091104804
CCCOC(C)OCCc1ccccc1,-3.3841929036
COC(OC)C(C)(C)CC=C(C)C,-3.3397616042
COC(C)(C)C1CCC(=CC1)C,-3.2966135776
[Co+3].CCN(CC)c1ccc2c(c1)[o+]c3cc(ccc3c2c4ccccc4C(O)=O)N(CC)CC.CC(C)OCCCN[S](=O)(=O)c5ccc([O-])c(c5)N=Nc6c(C)nn(c6[O-])c7ccccc7.CC(C)OCCCN[S](=O)(=O)c8ccc([O-])c(c8)N=Nc9c(C)nn(c9[O-])c%10ccccc%10,-3.2357622441000005
[O-][N+](=O)c1cc(Cl)ccc1Cl,-3.3642253983
CC/C(C)=C/CCC(C)(O)C#C,-2.3027678878
CO[Si](CCCOC(=O)C(C)=C)(OC)OC,-3.4779807224
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(=O)C=C.ClCC3CO3,-3.6804449633
O=C1C=CC(=O)N1c2ccccc2,-2.3273175561
Cc1ccc(cc1)N2N=C(C)CC2=O,-2.365667988
OB(O)c1ccc(C=O)cc1,-2.2673846672
CC(=O)CC(C)(C)c1ccccc1,-2.337666283
CCCCCOC(=O)CC,-2.2505224040000003
FC(F)=C(F)Cl,-2.1609542979
CCCCCCCCCCCCOCCO,-1.4593774078
NCCCCCCCCCCC(O)=O,-2.4007753619
NC(Nc1ccc(Cl)cc1)=NC(N)=NCCCCCCN=C(N)N=C(N)Nc2ccc(Cl)cc2,-2.8005950876
C\C=C1/CC2CC1C=C2,-3.1767964148
CCN(C(=O)N(CC)c1ccccc1)c2ccccc2,-3.5256277962
CCCCOC(=O)c1ccccc1N,-3.3830205262
Oc1ccccc1C(=O)OCc2ccccc2,-4.4139224059
CCCC[Sn](CCCC)(CCCC)CCCC,-4.596065772
[Mg++].C[O-].C[O-],-3.9943699512
[Cd++],-4.1112934221
O[S](=O)(=O)c1cccc2cc(Nc3ccccc3)cc(Nc4ccccc4)c12,-4.6725029066
CCC(C)(OOC(C)(C)C)OOC(C)(C)C,-4.4507609201
S(c1ccccc1)c2ccccc2,-4.3606078686
CCOCCCN[S](=O)(=O)c1ccc(Oc2cc(O)c3C(=O)c4ccccc4C(=O)c3c2N)cc1,-4.7874700957
Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,-4.5531196112
[Ca++].CC1=NN(c2cccc(c2)[S]([O-])(=O)=O)C(=O)C1N=Nc3cc(Cl)c(Cl)cc3[S]([O-])(=O)=O,-3.8390840609
CCO,1.2336682179
COc1ccc(OC)cc1,-2.2455315279
C1CCC(CC1)OCCc2ccccc2,-2.4180900548
[Co++].CCC(C)(CCC(C)C)C([O-])=O.CCC(C)(CCC(C)C)C([O-])=O,-2.7160174073000003
C/C=C/C(=O)C1C(C)C=CCC1(C)C,-3.3963665007
O=C(OCC1CO1)c2ccc(cc2)C(=O)OCC3CO3,-3.5579600556
CCCCC/C=C/CCC=O,-3.301742894
[Na+].[Na+].CN(CCO)c1nc(Nc2ccccc2)nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6ccccc6)nc(n5)N(C)CCO)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1,-3.0693211517
Cc1cc(C)c(C)c(O)c1,-2.2522030039
CC(F)(F)F,-2.043101387
CC(C)(O)C(=O)c1ccc(OCCO)cc1,-1.4699304792
CN=C=S,-0.9832225904
CN(C(=O)N(C)c1ccccc1)c2ccccc2,-3.4975575811
O=C1CCCCCCCCCCC(=O)OCCO1,-3.533758505
CC(C)CCCCCCCO,-3.3243784972
[Co++].CCC([O-])=O.CCC([O-])=O,-0.4376623173
CCOC(=O)C1OC1c2ccccc2,-2.4096512377
CC(C)CCCC(C)(C)O,-2.2869836341
CCC(=O)OCc1ccccc1,-2.344979827
CC(=O)OC1(CCCCC1)C#C,-2.352215179
CCN(CC)CC,-0.1376829835
CCCCCCCC\C=C/CCCCCCCCNCCCNCCCN,-3.7183913352
CSC,-0.9312189022
[Na+].CNC([S-])=S,0.747325108
Nc1cc(Cl)c(Cl)cc1Cl,-3.4359504856
Clc1cccc(n1)C(Cl)(Cl)Cl,-3.5061083639999997
OC(=O)c1cc2ccccc2cc1O,-3.4172455835
C\C=C/C=C.C/C=C/C=C.C1CC=CC1,-2.4542650743000003
CC(C)c1cccc(c1)C(C)CC=O,-3.6773468456
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].Nc1c(N=Nc2cc(Nc3nc(Cl)nc(Nc4cccc(c4)[S](=O)(=O)CCO[S]([O-])(=O)=O)n3)ccc2[S]([O-])(=O)=O)c(cc5cc(c(N=Nc6ccc7c(cccc7[S]([O-])(=O)=O)c6[S]([O-])(=O)=O)c(O)c15)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-1.277021164
FC1CC(F)(F)C(F)(F)C1(F)F,-2.436880918
CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,-3.9228515135
CCCCC,-3.006984006
COc1cc(\C=C\C)ccc1O,-2.3647374971
Cc1ccc(C=O)cc1C,-2.277035079
O.CC([NH3+])c1ccccc1.C[C@@H]2O[C@@H]2[P](O)([O-])=O,-0.5941393378000001
[Na+].[Na+].[O-]C(=O)c1ccccc1C2=C3C=C(I)C(=O)C(=C3Oc4c(I)c([O-])c(I)cc24)I,-1.0993150407
CCCCOC(C)=O,-1.2199585633
Nc1ccc(c2ccc(N)cc2[S](O)(=O)=O)c(c1)[S](O)(=O)=O,-2.6919272706
COc1cc(C=O)cc(c1O)[N+]([O-])=O,-2.4496899299
CCN(CC)c1cccc(NC(C)=O)c1,-2.4693780306
O=[Pb],-3.5023551324
Cc1ccccc1NC(N)=Nc2ccccc2C,-3.5338845835000003
CCCC(CC)COC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-7.098737149600001
CC1(C)CCCC2(C)C3CCC(C13)C2=C,-4.412762427200001
Oc1ccccc1C(=O)OCCc2ccccc2,-4.4891053349000005
CC(COC(=O)c1ccccc1)OC(=O)c2ccccc2,-4.5673029377
[Ca++].[Ca++].[Ca++].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,-4.6051146656
CCC(C)(C)C1CCCCC1OC(C)=O,-4.4462039036
N#C[C](=[C]1CC[CH2]CC1)c2ccccc2,-4.4200239973
OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-4.6202577876
[O-][N+](=O)c1ccc(CCc2ccc(cc2)[N+]([O-])=O)cc1,-4.589885800199999
CC(C)(C)CC(C)(C)c1ccc(O)cc1,-4.4694622333
CCCCCCCCCc1ccc(O)cc1,-4.4980268403
COc1ccc(cc1[N+]([O-])=O)C(=O)Nc2ccc(cc2)C(N)=O,-4.6536052692
[Cl-].CCCCCCCCCCCCCCCCCC[NH+](C)C,-4.6786900339
[Br-].CCCC[N+](CCCC)(CCCC)CCCC,1.3320248442
[OH-].[OH-].[Cd++],-3.3236333941
Fc1ccc2O[C@@H](CCc2c1)[C@@H]3CO3.Fc4ccc5O[C@@H](CCc5c4)[C@H]6CO6.Fc7ccc8O[C@H](CCc8c7)[C@@H]9CO9.Fc%10ccc%11O[C@H](CCc%11c%10)[C@H]%12CO%12,-3.0521011765
CC(C)=CCC\C(C)=C\CO,-2.3519095035
COc1ccccc1OC,-1.3149750669
Nc1cnn(CCO)c1N.O[S](O)(=O)=O,0.4442593444
[Na+].[Na+].[O-][S](=O)(=O)c1cccc(c1)[S]([O-])(=O)=O,0.3709472853
CCCCOCCO[P](=O)(OCCOCCCC)OCCOCCCC,-2.7785623319
CCCCCCOC,-2.2450853258000003
[O-][N+](=O)c1cc(ccc1Cl)C(F)(F)F,-2.5337046723
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-3.7709815003
CC(C)c1ccc(cc1)C(C)CC=O,-3.4598629013999997
CC1CC(=CC(C)C1CO)C,-2.3711973931
CC/C(C)=C/CCC(C)(O)C=C,-2.4091286640000003
O=C(OCC1CO1)c2ccc(C(=O)OCC3CO3)c(c2)C(=O)OCC4CO4,-2.7622964758
CC1CC(C)(CO1)c2ccccc2,-2.4332379452
CCCCC(CC)C(=O)OCC,-3.423291255
Oc1cccc2cccnc12,-2.3496052546
[Na+].[Na+].[Na+].CCN(c1cccc(c1)[S](=O)(=O)CCO[S]([O-])(=O)=O)c2nc(Cl)nc(Nc3ccc4C(=O)C(=N/Nc5ccc(OC)cc5[S]([O-])(=O)=O)\C(=Cc4c3)[S]([O-])(=O)=O)n2,-1.1616711076
[OH-].[OH-].[Zn++],-2.1858288548
CCOc1ccccc1OCC,-2.41045076
C\C=C\C,-1.9394650737
OCC(O)C(O)C(O)CO,0.6252744890999999
CC(=C)C=C,-2.0257332356999997
CCCCCCCC/C=C/CCCCCCCCNCCCNCCCNCCCN,-3.8360757577
CC(C)CCCC(C)CCO,-3.3932597866000003
[Na+].[Na+].CCN1C(=C(N=Nc2ccc(cc2)[S](=O)(=O)c3ccc(cc3)N=NC4=C(O)N(CC)C(=O)C(=C4C)C[S]([O-])(=O)=O)C(=C(C[S]([O-])(=O)=O)C1=O)C)O,-2.1021873796
CC(=O)c1ccccc1,-1.2803868403
CCCCCC(O)C(/C)=C/CC,-3.4318638977
CCCCOC(=O)CCC,-2.3610477790999997
OC(=O)c1ccccc1C(O)=O,-1.4245732761
O=CC1CCC2C3CCC(C3)C12,-2.4199676473
CC(C)c1ccccc1C(C)C.OO,-2.4977135853
Cc1cccc(C)c1O,-1.292396158
[Re],-0.4755079565
CCC(O)c1ccccc1,-2.3403675905
CC(=O)c1cccc(c1)C(F)(F)F,-2.4821079167
Nc1ccc(Cl)cc1Cl,-2.4171742578
CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,-3.4963238418
NN[S](=O)(=O)c1ccc(Oc2ccc(cc2)[S](=O)(=O)NN)cc1,-3.7584891954
[Sr++].[O-][P]([O-])([O-])=O,-3.4683853884
CC/C=C/CC/C=C/C=C,-3.34190657
OC\C=C/CO,0.8466851642000001
CCOCCOCCOCCOC(=O)C(C)=C,-0.6030114261
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O,-2.6489777216999997
CCCCCCCCCC(O)=O,-3.4452161366000005
CC(C)C,-2.977604072
CCCC,-2.977604072
CC,-2.6913820060000004
CC1(C)C2CC=C(CCC=O)C1C2,-3.4657606101
OC(=O)Cc1ccc(O)cc1,-0.3990804112
COc1ccc(COC(C)=O)cc1,-2.4740066421
[H+].[NH4+].[F-].[F-],1.0233941334
Nc1nc(N)nc(n1)c2ccccc2,-2.4941685135
CC(C)(C)C1CCC(CC1)OC(=O)C=C,-3.539328096
