SMILES,LogS
O=C(O)CCC(=O)O,-0.2395836741885995
O=C(O)CCC(=O)O,-0.1481729844366333
O=C(O)CCC(=O)O,-0.0814974625518441
O=C(O)CCC(=O)O,0.1108701793808843
O=C(O)CCC(=O)O,0.1561003510162964
O=C(O)CCC(=O)O,0.2570107234792843
O=C(O)CCC(=O)O,0.3153106764463731
O=C(O)CCC(=O)O,0.3756421702453211
CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]2(C)C1=O,-4.806701092177959
CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]2(C)C1=O,-4.781176997846151
CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]2(C)C1=O,-4.736433651919329
CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]2(C)C1=O,-4.710738063788752
CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]2(C)C1=O,-4.6845509189557655
CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]2(C)C1=O,-4.650714070740404
CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]2(C)C1=O,-4.611059056707237
CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]2(C)C1=O,-4.582705494459093
CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]2(C)C1=O,-4.537535881430385
CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]2(C)C1=O,-4.489205693627997
CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]2(C)C1=O,-4.4437657125339705
COC(=O)NCCCCCCNC(=O)OC,-2.4637987579274157
COC(=O)NCCCCCCNC(=O)OC,-2.417012098437729
COC(=O)NCCCCCCNC(=O)OC,-2.3593167308286387
COC(=O)NCCCCCCNC(=O)OC,-2.2328828718598452
COC(=O)NCCCCCCNC(=O)OC,-2.0943126186808603
COC(=O)NCCCCCCNC(=O)OC,-1.9919510570150631
COC(=O)NCCCCCCNC(=O)OC,-1.8629849395737448
COC(=O)NCCCCCCNC(=O)OC,-1.731675139693388
COC(=O)NCCCCCCNC(=O)OC,-1.6206341953821506
O=C([O-])CCC(=O)[O-].[Na+].[Na+],-2.694530103232565
O=C([O-])CCC(=O)[O-].[Na+].[Na+],-2.6817170202741583
O=C([O-])CCC(=O)[O-].[Na+].[Na+],-2.6660588117775186
O=C([O-])CCC(=O)[O-].[Na+].[Na+],-2.6468002648037148
O=C([O-])CCC(=O)[O-].[Na+].[Na+],-2.627489228187036
O=C([O-])CCC(=O)[O-].[Na+].[Na+],-2.5844862054978237
O=C([O-])CCC(=O)[O-].[Na+].[Na+],-2.5422088472446913
O=C([O-])CCC(=O)[O-].[Na+].[Na+],-2.491845016621935
O=C([O-])CCC(=O)[O-].[Na+].[Na+],-2.4416524874272905
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-4.655317366562111
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-4.55935237062745
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-4.560299492145431
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-4.415120561150434
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-4.306927275501092
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,-4.256916894334066
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,-4.6472361810435
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,-4.571507379407477
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,-4.492065312450259
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,-4.411957043852115
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,-4.32795823674314
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,-4.241288801145489
CC(=O)CCc1ccc(O)cc1,-1.5565773684684363
CC(=O)CCc1ccc(O)cc1,-1.4106231548837525
CC(=O)CCc1ccc(O)cc1,-1.3017787997061527
CC(=O)CCc1ccc(O)cc1,-1.215046656599444
CC(=O)CCc1ccc(O)cc1,-1.110791094419407
CC(=O)CCc1ccc(O)cc1,-1.0270469245145624
CC(=O)CCc1ccc(O)cc1,-0.9358940175664374
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,-3.0605714935720383
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,-2.9448500592181768
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,-2.8327679245940978
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,-2.717070251099455
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,-2.614631652466106
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,-2.5156432049393938
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,-1.045428153387727
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,-0.7478632143518303
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,-0.5172554269376922
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,-0.3217428968201039
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,-0.1206806497219692
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,0.082280993546717
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,0.2935264107025013
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,0.4492468325039423
NC(=O)c1c(F)c(F)c(F)c(F)c1F,-2.000820162178125
NC(=O)c1c(F)c(F)c(F)c(F)c1F,-1.8421591078784867
NC(=O)c1c(F)c(F)c(F)c(F)c1F,-1.7267149120392402
NC(=O)c1c(F)c(F)c(F)c(F)c1F,-1.481256216148989
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-2.1441336011566468
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-1.93779438643644
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-1.8460077182118344
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-1.6706414450489346
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-1.8306043205957456
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-1.6497346021698498
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-1.556014823338146
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-1.592271688413634
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-1.38479499841813
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-1.3172224827606274
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-1.2581875106605866
Cc1ccc(S(=O)[O-])cc1.[Na+],-0.0125839963889751
Cc1ccc(S(=O)[O-])cc1.[Na+],0.0562497254022961
Cc1ccc(S(=O)[O-])cc1.[Na+],0.1234738299748679
Cc1ccc(S(=O)[O-])cc1.[Na+],0.1901329919314785
Cc1ccc(S(=O)[O-])cc1.[Na+],0.253867854733929
Cc1ccc(S(=O)[O-])cc1.[Na+],0.3121883311183319
Cc1ccc(S(=O)[O-])cc1.[Na+],0.366056351035076
Cc1ccc(S(=O)[O-])cc1.[Na+],0.4172049897734609
Cc1ccc(S(=O)[O-])cc1.[Na+],0.4739730401210573
CC(C)CC(N)C(=O)O,-1.2137766234591596
CC(C)CC(N)C(=O)O,-1.1945670079449335
CC(C)CC(N)C(=O)O,-1.1620647630055083
CC(C)CC(N)C(=O)O,-1.1486461275114308
CC(C)CC(N)C(=O)O,-1.1259968664758064
CC(C)CC(N)C(=O)O,-1.0985392415201125
CC(C)CC(N)C(=O)O,-1.0672293979265344
CC(C)CC(N)C(=O)O,-1.0434696139978936
CC(C)CC(N)C(=O)O,-1.0087132232448366
CC(O)C(N)C(=O)O,0.0530473715252944
CC(O)C(N)C(=O)O,0.0825900053726191
CC(O)C(N)C(=O)O,0.0930206745561296
CC(O)C(N)C(=O)O,0.1196531065711127
CC(O)C(N)C(=O)O,0.1415654425555748
CC(O)C(N)C(=O)O,0.1683720479513816
CC(O)C(N)C(=O)O,0.1904393357484314
CC(O)C(N)C(=O)O,0.2167689834209672
CC(O)C(N)C(=O)O,0.248587868115855
CCC(C)C(N)C(=O)O,-0.856620191175229
CCC(C)C(N)C(=O)O,-0.8248424680688811
CCC(C)C(N)C(=O)O,-0.823487362368469
CCC(C)C(N)C(=O)O,-0.7927530685309221
CCC(C)C(N)C(=O)O,-0.7784912322207587
CCC(C)C(N)C(=O)O,-0.7509856193737426
CCC(C)C(N)C(=O)O,-0.7252767405725189
CCC(C)C(N)C(=O)O,-0.7011575077716499
CCC(C)C(N)C(=O)O,-0.6784698993379202
NC(Cc1ccc(O)cc1)C(=O)O,-2.8939094705829316
NC(Cc1ccc(O)cc1)C(=O)O,-2.8243890840820174
NC(Cc1ccc(O)cc1)C(=O)O,-2.7245316241815027
NC(Cc1ccc(O)cc1)C(=O)O,-2.6766122500533696
NC(Cc1ccc(O)cc1)C(=O)O,-2.6036852711619995
NC(Cc1ccc(O)cc1)C(=O)O,-2.509315220200368
NC(Cc1ccc(O)cc1)C(=O)O,-2.44529318807807
NC(Cc1ccc(O)cc1)C(=O)O,-2.389762430962674
NC(Cc1ccc(O)cc1)C(=O)O,-2.3253711563832415
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,-3.548862132164303
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,-3.509187072545791
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,-3.472990107895578
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,-3.446353534062583
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,-3.421366817791416
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,-1.9131290593687875
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,-1.840678295132508
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,-1.750736332692433
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,-1.643450396204313
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,-1.5491256058458505
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,-1.4376969038476517
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,-1.323362669587494
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,-1.221126152568305
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,-1.1131704845992187
Nc1ccc(O)c(C(=O)O)c1,-2.1772011586571214
Nc1ccc(O)c(C(=O)O)c1,-2.140049339648217
Nc1ccc(O)c(C(=O)O)c1,-2.1090422396159263
Nc1ccc(O)c(C(=O)O)c1,-2.049684337680618
Nc1ccc(O)c(C(=O)O)c1,-1.995321164624089
O=C(O)/C=C\C(=O)O,0.6025565997614509
O=C(O)/C=C\C(=O)O,0.6707529640521764
O=C(O)/C=C\C(=O)O,0.7223666495527186
O=C(O)/C=C\C(=O)O,0.7739770369641724
O=C(O)/C=C\C(=O)O,0.8390636072748465
O=C(O)/C=C\C(=O)O,0.8921893195573543
O=C(O)/C=C\C(=O)O,0.9602097187060334
O=C(O)/C=C\C(=O)O,1.0027885821526246
O=C(O)/C=C\C(=O)O,1.065079281835349
O=C(O)/C=C\C(=O)O,1.092846185425425
O=C(O)/C=C\C(=O)O,1.133326644449092
O=C(O)/C=C\C(=O)O,1.1814927022148798
O=C(O)/C=C\C(=O)O,1.2166931467563995
O=C(O)C(=O)O,-0.2859437887446005
O=C(O)C(=O)O,-0.2000891519596548
O=C(O)C(=O)O,-0.0795859448209429
O=C(O)C(=O)O,0.0219677270438614
O=C(O)C(=O)O,0.1151091715279065
O=C(O)C(=O)O,0.1840672390671009
O=C(O)C(=O)O,0.2910355950973696
O=C(O)C(=O)O,0.3755699785544202
O=C(O)C(=O)O,0.4551748523865443
O=C(O)C(=O)O,0.5353846788996313
O=C(O)C(=O)O,0.6117772848333675
O=C(O)C(=O)O,0.6651557455730126
O=C(O)C(=O)O,0.7733269257201155
O=C(O)C(O)C(O)C(=O)O,0.883557383182355
O=C(O)C(O)C(O)C(=O)O,0.9081988533366142
O=C(O)C(O)C(O)C(=O)O,0.928298798768841
O=C(O)C(O)C(O)C(=O)O,0.9442974212671368
O=C(O)C(O)C(O)C(=O)O,0.9672072051397164
O=C(O)C(O)C(O)C(=O)O,0.9901657939552884
O=C(O)C(O)C(O)C(=O)O,1.0160888129067216
O=C(O)C(O)C(O)C(=O)O,1.0329774445355355
O=C(O)C(O)C(O)C(=O)O,1.0574990382616314
O=C(O)C(O)C(O)C(=O)O,1.088206400368376
O=C(O)C(O)C(O)C(=O)O,1.1151148415538152
O=C(O)C(O)C(O)C(=O)O,1.1319556548077434
O=C(O)C(O)C(O)C(=O)O,1.1572796933041134
O=C(O)CC(=O)O,1.0514002546300467
O=C(O)CC(=O)O,1.083040755832763
O=C(O)CC(=O)O,1.1150893415236711
O=C(O)CC(=O)O,1.151769656248268
O=C(O)CC(=O)O,1.187312720617832
O=C(O)CC(=O)O,1.219913553183649
O=C(O)CC(=O)O,1.2541574775676427
O=C(O)CC(=O)O,1.2941338995767158
O=C(O)CC(=O)O,1.3226916221827985
O=C(O)CC(=O)O,1.35259748963245
O=C(O)CC(=O)O,1.3946722399065543
O=C(O)CC(=O)O,1.4363032879225002
O=C(O)CC(=O)O,1.4730861612341797
O=C(O)CC(O)(CC(=O)O)C(=O)O,0.7439895100909961
O=C(O)CC(O)(CC(=O)O)C(=O)O,0.7887851999651435
O=C(O)CC(O)(CC(=O)O)C(=O)O,0.8359773710261419
O=C(O)CC(O)(CC(=O)O)C(=O)O,0.8762261948068003
O=C(O)CC(O)(CC(=O)O)C(=O)O,0.9255158006181166
O=C(O)CC(O)(CC(=O)O)C(=O)O,0.987780773634648
O=C(O)CC(O)(CC(=O)O)C(=O)O,1.0270757789679488
O=C(O)CC(O)(CC(=O)O)C(=O)O,1.0483310124127627
O=C(O)CC(O)(CC(=O)O)C(=O)O,1.0881935990418332
O=C(O)CC(O)(CC(=O)O)C(=O)O,1.1105367050984023
O=C(O)CC(O)(CC(=O)O)C(=O)O,1.133599050487978
O=C(O)CC(O)(CC(=O)O)C(=O)O,1.1623847380930683
O=C(O)CC(O)(CC(=O)O)C(=O)O,1.1959718877058363
O=C(O)CC(O)C(=O)O,0.8464662408926815
O=C(O)CC(O)C(=O)O,0.8846629134596178
O=C(O)CC(O)C(=O)O,0.9252703212681396
O=C(O)CC(O)C(=O)O,0.9743891678677808
O=C(O)CC(O)C(=O)O,1.01577443316039
O=C(O)CC(O)C(=O)O,1.0479690207633927
O=C(O)CC(O)C(=O)O,1.08615989832903
O=C(O)CC(O)C(=O)O,1.1323697305647795
O=C(O)CC(O)C(=O)O,1.1630207954748344
O=C(O)CC(O)C(=O)O,1.2175590122470226
O=C(O)CC(O)C(=O)O,1.2568055399085405
O=C(O)CC(O)C(=O)O,1.3030633392995918
O=C(O)CC(O)C(=O)O,1.3551688521408451
O=C(O)CCC(=O)O,-0.5217113517000462
O=C(O)CCC(=O)O,-0.4202923725266099
O=C(O)CCC(=O)O,-0.3182854388211021
O=C(O)CCC(=O)O,-0.2134211319701943
O=C(O)CCC(=O)O,-0.1249402380842009
O=C(O)CCC(=O)O,-0.048892207403139
O=C(O)CCC(=O)O,0.0353272227509673
O=C(O)CCC(=O)O,0.1287589537454184
O=C(O)CCC(=O)O,0.2244930231099722
O=C(O)CCC(=O)O,0.3050663816208613
O=C(O)CCC(=O)O,0.3839668052225243
O=C(O)CCC(=O)O,0.4454685405268004
O=C(O)CCC(=O)O,0.5426267636797864
O=C(O)CCCCC(=O)O,-1.1652076730446443
O=C(O)CCCCC(=O)O,-1.099807051307966
O=C(O)CCCCC(=O)O,-0.967380227948172
O=C(O)CCCCC(=O)O,-0.8769752430675518
O=C(O)CCCCC(=O)O,-0.7684436183027468
O=C(O)CCCCC(=O)O,-0.674944770566458
O=C(O)CCCCC(=O)O,-0.5785556446211932
O=C(O)CCCCC(=O)O,-0.464639003080939
O=C(O)CCCCC(=O)O,-0.3304948759295485
O=C(O)CCCCC(=O)O,-0.2227200916566394
O=C(O)CCCCC(=O)O,-0.0739790041035382
O=C(O)CCCCC(=O)O,0.0757780823426535
O=C(O)CCCCC(=O)O,0.1334058606225041
O=C(O)CCCC(=O)O,0.6431434391396713
O=C(O)CCCC(=O)O,0.6737735578638242
O=C(O)CCCC(=O)O,0.7123616500636619
O=C(O)CCCC(=O)O,0.7922612815316532
O=C(O)CCCC(=O)O,0.8724055184736474
O=C(O)CCCC(=O)O,0.9123930314818052
O=C(O)CCCC(=O)O,0.9497821414423596
O=C(O)CCCC(=O)O,1.0229233679652778
O=C(O)CCCC(=O)O,1.1086260998655943
O=C(O)CCCC(=O)O,1.140548582920008
O=C(O)CCCC(=O)O,1.182307849206795
O=C(O)CCCC(=O)O,1.2303138932636155
O=C(O)CCCC(=O)O,1.2623958670401052
O=C(O)CCCC(=O)O,1.3317892695517584
O=C(O)CCCC(=O)O,1.3446450219487935
O=C(O)CCCC(=O)O,1.3489099046455637
O=C(O)CCCC(=O)O,1.3872747227738031
O=C(O)CCCC(=O)O,1.4250807805531625
O=C(O)CCCC(=O)O,1.4788804535424973
O=C(O)CCCC(=O)O,1.5585436171594067
O=C(O)CCCC(=O)O,1.595984214449487
O=C(O)CCCC(=O)O,1.603876946618246
O=C(O)CCCC(=O)O,1.6980709497261313
O=C(O)CCCC(=O)O,1.7997684457630332
O=C(O)CCCCCC(=O)O,-0.9442908270601555
O=C(O)CCCCCC(=O)O,-0.9302934175164052
O=C(O)CCCCCC(=O)O,-0.8648620474644453
O=C(O)CCCCCC(=O)O,-0.6336170603753921
O=C(O)CCCCCC(=O)O,-0.5783088629639542
O=C(O)CCCCCC(=O)O,-0.4992058722778857
O=C(O)CCCCCC(=O)O,-0.3857129979457057
O=C(O)CCCCCC(=O)O,-0.3748104683135346
O=C(O)CCCCCC(=O)O,-0.296122439965906
O=C(O)CCCCCC(=O)O,-0.2560703497474093
O=C(O)CCCCCC(=O)O,-0.2012400488825242
O=C(O)CCCCCC(=O)O,-0.1335315698055619
O=C(O)CCCCCC(=O)O,0.0198286196617698
O=C(O)CCCCCC(=O)O,0.3175376745018166
O=C(O)CCCCCC(=O)O,0.4271466173255078
O=C(O)CCCCCC(=O)O,0.5322532576044346
O=C(O)CCCCCC(=O)O,0.6643253266223088
O=C(O)CCCCCC(=O)O,0.9475095766035868
O=C(O)CCCCCC(=O)O,1.1041651599407396
O=C(O)CCCCCC(=O)O,1.2841762518130064
O=C(O)CCCCCC(=O)O,1.4227644348218882
O=C(O)c1ccccc1C(=O)O,-1.8029525417960208
O=C(O)c1ccccc1C(=O)O,-1.4055658329069831
O=C(O)c1ccccc1C(=O)O,-1.375030744528773
O=C(O)c1ccccc1C(=O)O,-1.2860583497717155
O=C(O)c1ccccc1C(=O)O,-1.2298658436891237
O=C(O)c1ccccc1C(=O)O,-1.1808601629150033
O=C(O)c1ccccc1C(=O)O,-1.1574350613449207
O=C(O)c1ccccc1C(=O)O,-1.0797346021931444
O=C(O)c1ccccc1C(=O)O,-1.0439009468535696
O=C(O)c1ccccc1C(=O)O,-1.0435552624687825
O=C(O)c1ccccc1C(=O)O,-1.0016258445678767
O=C(O)c1ccccc1C(=O)O,-0.9482721640754016
O=C(O)c1ccccc1C(=O)O,-0.91217127005947
O=C(O)c1ccccc1C(=O)O,-0.8654507585381196
O=C(O)c1ccccc1C(=O)O,-0.7530194494547563
O=C(O)c1ccccc1C(=O)O,-0.6599280478953575
O=C(O)c1ccccc1O,-1.9550823097531904
O=C(O)c1ccccc1O,-1.7339372404894096
O=C(O)c1ccccc1O,-1.6133575858924878
O=C(O)c1ccccc1O,-1.501698594742296
O=C(O)c1ccccc1O,-1.428895805269652
O=C(O)c1ccccc1O,-1.4326187016284586
O=C(O)c1ccccc1O,-1.3898406980383435
O=C(O)c1ccccc1O,-1.3656298543961036
O=C(O)c1ccccc1O,-1.3328076784101657
O=C(O)c1ccccc1O,-1.2909763270867554
O=C(O)c1ccccc1O,-1.2771726047352492
O=C(O)c1ccccc1O,-1.2174149661647649
O=C(O)c1ccccc1O,-1.146826335022093
O=C(O)c1ccccc1O,-1.0905743410077824
O=C(O)c1ccco1,-0.6399237835667616
O=C(O)c1ccco1,-0.636770320199716
O=C(O)c1ccco1,-0.6194288269358491
O=C(O)c1ccco1,-0.5886786660024748
O=C(O)c1ccco1,-0.5805949541195857
