SMILES,LogS
C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-8.42141757947912
C(F)(F)(Cl)Cl,-2.634997126617411
ClC(C(F)(F)F)C(F)(F)F,-3.717964044070448
FC1C(F)(F)C(C(C1(F)F)(F)F)F,-3.6341710172328985
CCC(CC#N)C#N,-0.6915797482772118
C(C(F)(Cl)Cl)(F)(Cl)Cl,-3.1889982954084353
C(CC#N)CC#N,1.0263319245071758
C(C(F)(Cl)Cl)(F)(F)Cl,-3.042262724478062
C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,-6.235291212613961
CCCCNC,1.0596528830929866
CC(F)(F)Cl,-1.85601641885013
CC(C(C)(C)C)N,0.9860756043598473
C(C(F)(F)F)(OC(F)Cl)F,-7.549971841246875
CC(F)F,-1.31472284363064
CCC#N,0.2718432931202862
C(C(F)(F)F)(F)Cl,-1.9589952268163626
C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-5.329123858551186
CC(S(=O)(=O)Cl)Cl,-1.3671175825841035
C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-7.825782231657216
CCCC#N,-0.3210081003675247
C(C(Cl)(Cl)Cl)(F)(F)F,-4.333192393237717
CC(C)C#N,-0.2949811472623729
ClC(Cl)(Cl)Cl,-2.2595995820682666
C(F)(Cl)(Cl)Cl,-2.096492890054361
C(C(F)(F)F)(Cl)Cl,-1.8622733937945037
C(C(Cl)(Cl)Cl)(F)(F)Cl,-3.3092982954639765
CC(CCC#N)C#N,-0.3155007402321438
C(C(F)(F)Cl)(C(Cl)(Cl)Cl)(F)F,-3.6885515827316473
C(=O)(Cl)Cl,-1.1366752152643003
C(S(=O)(=O)O)(S(=O)(=O)O)Cl,0.6764754612457324
C(C(F)(F)F)(C(Cl)(Cl)Cl)(F)F,-3.612019790992246
FCCCC#N,-0.7668244076992141
C(C(F)(F)F)(OC(F)F)Cl,-1.615667661749738
C(CCC#N)CC#N,-0.1309124421074745
COS(=O)(=O)OC,-0.6536706939536668
C(F)(Cl)Cl,-0.7383545872763518
C(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])Cl,-0.2585971702150697
C(C(OC(F)F)(F)F)(F)Cl,-1.5162388693126134
FC(C(C(F)F)(Cl)Cl)F,-3.4547908298067918
C1(=NC(=NC(=N1)Cl)Cl)Cl,-0.5686389397499421
C(C(CO[N+](=O)[O-])(CO[N+](=O)[O-])[N+](=O)[O-])O[N+](=O)[O-],-2.5447960533980174
C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],-2.2163093616345386
FC(C(C(Cl)(Cl)Cl)(F)F)F,-4.492400229495375
C(CS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.18661371593961434
CCF,-1.3477009036973926
C(CO[N+](=O)[O-])O[N+](=O)[O-],-1.3495117855532166
C([N+](=O)[O-])(Cl)(Cl)Cl,-2.0059986789283664
CC(C)CC#N,-0.8060208967308031
FC(C(C(Cl)F)(F)F)F,-3.0682116384963964
ClCC#N,-0.09000575646100954
CCC,-2.84922445493817
CC([N+](=O)[O-])(Cl)Cl,-1.7602993965548677
C(C(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-])O[N+](=O)[O-],-3.866404124617494
CS(=O)(=O)O,1.0172449791300138
C(OC(C(F)(F)F)C(F)(F)F)F,-2.2219638224075893
ClC(C(F)F)C(F)F,-2.4171140453725624
C(F)(F)(F)Br,-2.6677709688091413
C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,-3.6761710976525896
CCCO[N+](=O)[O-],-1.5043778916975183
C(C(F)(F)Cl)Cl,-1.4378226615599972
CC(F)(Cl)Cl,-2.248456290603303
[2H]C(Cl)(Cl)Cl,-1.4178113050244514
C(Cl)(Cl)Cl,-1.176557170005068
O=C(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl,-4.921646362146209
CCOS(=O)(=O)C,0.40197691366038885
C1(C(C(C1(F)F)(F)F)(F)F)(F)F,-3.9281787896656524
C(C(F)(F)F)Cl,-1.1098755455358567
CC(C)O[N+](=O)[O-],-1.459280925191018
C1C(C(C(C1(F)F)(F)F)(F)F)F,-2.4368809180432973
CC(C)OC(=O)OOC(=O)OC(C)C,-3.829976184332024
C(C(Cl)(Cl)Cl)Cl,-2.1955375678988216
CCCCO[N+](=O)[O-],-2.026766662073938
CC(CO[N+](=O)[O-])O[N+](=O)[O-],-1.3188825488789144
COC(C(Cl)Cl)(F)F,-0.7656080084839162
FCCCCC#N,-1.2888594854275608
C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-2.8849975545176845
C1COS(=O)(=O)O1,0.7598669419571128
CC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],-2.6940969360948843
FC1(F)C(F)(F)C(C1(F)Cl)(F)Cl,-3.7082661966043906
CCOS(=O)(=O)OCC,-1.3429497184849422
CCS(=O)(=O)NS(=O)(=O)CC,0.5412702215967292
C(C(Cl)(Cl)Cl)(Cl)Cl,-2.7681660536429344
CCCC,-2.9776040719551533
CCC([N+](=O)[O-])(Cl)Cl,-1.4995999999623715
CC(C)C,-3.0759356720980042
CC(Cl)(Cl)Cl,-2.01458239688035
C(C(Cl)Cl)(C(Cl)Cl)Cl,-2.722300602267255
C(=C/C(F)(F)F)\C(F)(F)F,-2.7678129086876284
CCC(Cl)(Cl)Cl,-1.8898014727727517
C(CCCC#N)CCC#N,-1.0810922867413557
FC(C(Br)(F)F)Cl,-3.315795895724903
CC(C)CO[N+](=O)[O-],-1.9521000001221278
C([N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])Br,-1.7704971667716698
CC(C)(C)C,-3.3371042710113015
FCCCCCC#N,-1.8108552551435908
C(=O)(C(=O)Cl)Cl,0.8964494062745798
CC(C)OC(=O)Cl,-0.9882911292803974
CC(=O)F,-3.09399650003651
CCCCCO[N+](=O)[O-],-2.56800065237116
CCOP(=O)(OP(=O)(OC)OC)OCC,-0.6581025449947645
C(C(Cl)Cl)Cl,-1.4800009766588804
CS(=O)(=O)OCCCCOS(C)(=O)=O,-2.270022922690485
C(=O)(C(F)(F)F)O,0.9430113455337283
C(F)Cl,-0.833190730876775
CCC(CC)O[N+](=O)[O-],-2.452200652338716
COC(=O)C(F)(F)F,-0.6479837034311785
CC(Cl)Cl,-1.2930291501755389
CCCCC,-3.2616452590888776
C(C(F)(F)Br)(F)(F)Br,-4.937597325532953
C(=O)(C(F)(F)Cl)O,0.8845049927305387
C(=C\C(F)(F)F)\C(F)(F)F,-2.3322756776482505
CCC([N+](=O)[O-])Cl,-1.1887140945795904
ClCCC#N,-0.2900067816183951
C(Cl)(Cl)(Cl)Br,-3.519114517796223
CC([N+](=O)[O-])Cl,-1.437399603387316
C(Cl)Cl,-0.6280464688238838
C(C(CCl)(Cl)Cl)Cl,-2.5785009551576397
C(C(F)(F)F)(C(F)(F)Br)(F)Br,-3.6586131525908443
ClCCOS(=O)(=O)C,-0.43314181240246785
CC(C)OP(=O)(C)F,0.8535999998772246
CCOP(=O)(OCC)OP(=O)(OCC)OCC,0.5373190540962278
C12(C3(C4(C5(C3(C(C1(C5(C2(C4(Cl)Cl)Cl)Cl)Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl,-6.807412450115473
FCCCCCCC#N,-2.331602117045223
CCC(Cl)Cl,-1.6217023062387828
C(C(Cl)Cl)(Cl)Cl,-1.754000517472216
CCCC(Cl)Cl,-2.4048815889636104
C[C@@H](CCl)[N+](=O)[O-],-1.1887003515481585
CC(C)CCO[N+](=O)[O-],-2.480900652381254
Cl[C@@H](C(F)(F)F)Br,-1.7099977997085167
C(=O)(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,-3.296055670634513
C(=O)(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,-3.787556723888715
C(C(F)(F)F)(F)Br,-1.9014751245100074
C(=O)(C(Cl)(Cl)Cl)O,-0.4760248559245487
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,-7.63934386795444
CC(C)OP(=O)(OC(C)C)F,-1.0776439271763067
CC1COC(=O)O1,0.2340590989271351
C(CCl)F,-3.5185402599580082
CCOP(=O)(C(Cl)(Cl)Cl)OCC,-1.75410000002767
CCC(C)C,-3.1770011173397505
CCP(=O)(OC(C)C)F,-0.9498185330038281
CC(C)OC(=O)C(F)(F)F,-1.2249283008949408
C1COC(=O)O1,1.0552114553845517
C(C(C(=O)O)(Cl)Cl)Cl,-1.7520582395918536
C(C(CCl)Cl)Cl,-1.925553708344875
O[P](O)(=O)O[C@H]1[C@H](O[P](O)(O)=O)[C@@H](O[P](O)(O)=O)[C@H](O[P](O)(O)=O)[C@@H](O[P](O)(O)=O)[C@H]1O[P](O)(O)=O,0.18043632424850045
CCOP(=O)(OC(C(Cl)(Cl)Cl)Cl)OCC,-3.5891209804368582
CS(=O)(=O)NS(=O)(=O)C,0.04016640149657596
COP(=O)(OP(=O)(OC(C)C)OC(C)C)OC,-1.5750651425926963
CCl,-0.977276534871671
C(CS(=O)(=O)O)O,0.899171274704114
C(CCl)C(F)(F)F,-1.9993089939380428
ClC(P(=O)(O)O)(P(=O)(O)O)Cl,-2.7929133855538923
C1CCCC1,-2.6418148186698414
CCOC(C(C(F)(F)F)(C(F)(F)F)F)(C(C(C(F)(F)F)(F)F)(F)F)F,-7.838962370174989
C(CCl)Cl,-1.065001755431302
C(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,-1.179797920093228
ClC[C@H](Cl)C,-1.6000038436975275
CC(C(Cl)Cl)Cl,-1.8898014727727517
CCCCCC,-3.8454912994194403
CCCOP(=O)(OC)OC,0.47330025834628636
CCOP(=O)(OC)OC,0.5112008454845588
CC(C#N)O,1.148258690848966
C(C(=O)O)(C(Cl)(Cl)Cl)O,0.36000202087269817
CP1(=O)OCC2(CO1)COP(=O)(OC2)C,0.23400237514279507
CCCC(C)C,-3.8214530585520015
C[N+](=O)[O-],0.2597084538398333
C(OCCl)Cl,-0.7181000000240236
C(Cl)(Cl)Br,-0.9998137179243451
C1=CC(=O)OC1=O,0.6181158071126948
CC1CCCC1,-3.3018667569754907
CCCOP(=O)(OCC)OCCC,-0.980201033051736
CCCC(CCl)Cl,-2.6945005185010076
CC(C)[N+](=O)[O-],-0.7193995362542056
C(C(=O)O)(Cl)Cl,0.8896055977961749
CCCCCCS(=O)(=O)NS(=O)(=O)CCCCCC,-2.195221335370099
CCC(C)CC,-3.682543379878945
CCCC[N+](=O)[O-],-1.3510016845906023
C1=C(C=C(C(=C1[N+](=O)[O-])C(=O)O)[N+](=O)[O-])[N+](=O)[O-],-1.0979966218125954
CC[N+](=O)[O-],-0.19420782256326702
CCC[N+](=O)[O-],-0.7740009748045631
COC(=O)OC,0.1049446829184901
COP(=O)(OC)OC,0.5530015502137013
CCCCS(=O)(=O)C(S(=O)(=O)CCCC)S(=O)(=O)CCCC,-2.973824681628363
CCCl,-0.9821047325328475
CCCCl,-1.4605330519517006
CCCOP(=O)(OCCC)OCCC,-1.54120135571359
CCCCC[N+](=O)[O-],-1.9550022241876763
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,-2.4818830168285633
CCCCCOP(=O)(OCC)OCC,-1.4757013557327572
[O-][N+](=O)CC(=O)OC,-0.8911328068693511
CCC(C)(C)C,-3.6090605499300867
C(C(Cl)(Cl)Cl)O,-0.2537172236139085
IC#N,-0.6333000000348865
CCCCC(CC)CO[N+](=O)[O-],-4.146693491072223
CCCCC(CC)COC(=O)OOC(=O)OCC(CC)CCCC,-2.595175442948907
C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)O,-2.1962417077081704
OC(C(F)(F)F)O,-0.08505186033486997
CC(C)Cl,-1.4122953633245285
CCCCCCCCC#N,-3.2986722126238903
CCCOP(=O)(OC)OCCC,-0.6592006641196894
CCCCOP(=O)(OCC)OCC,-1.1466010328985328
CCC1CCCC1,-2.9165158756114735
C(CCl)CCl,-1.6136957836969652
[O-][N+](=O)C1=CC(=C(Cl)C(=C1)[N+]([O-])=O)[N+]([O-])=O,-2.6689977192953873
COC(=O)CO[N+](=O)[O-],-0.7431961417557553
CC(C)CCl,-1.9998545854968728
C(=O)(C(=O)O)O,0.3880067531197909
CCCOP(=O)(OCC)OCC,0.40629933588192824
ClC1CS(=O)(=O)CC1Cl,-0.6866339713219345
CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,-3.0498655818128055
C(C(=O)O)Cl,-4.0419307333153
CCCCCCC,-4.469410475329619
CCCCC(C)C,-4.596055675751936
CC[C@H](Cl)C,-1.960007975862714
CCC(C(=O)OCC(Cl)(Cl)Cl)(CC)Cl,-4.319890683202537
C(=O)C(Cl)(Cl)Cl,-0.6913408709612212
CCOP(=O)(OCC)OCC(C)C,-1.1765010328549965
CC(C)(C)Cl,-1.5070730844195763
CC(C(=O)O)(Cl)Cl,0.5454618376410774
C(C(Cl)(Cl)Cl)(O)O,0.42854178859440917
[O-][N+](=O)CC(=O)OCC,-1.4123806149950062
CC(C)C(C)C,-3.583213892747476
CC(C(C(O)O)(Cl)Cl)Cl,-0.8665997755548277
CCCCOP(=O)(O)OCCCC,-1.087124925305689
CS(=O)(=O)C,0.1999686268787573
CCOC(=O)OCC,-0.7982097074604203
CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-3.295580484726494
CCOP(=O)(OCC)OCC,0.4385265233835273
CCCC(C)(C)C,-4.357436715885687
COC(=O)CCl,-0.3727679610186792
C[C@H]([C@@H](Cl)C)Cl,-2.7000068386668437
CCC(C(C)Cl)Cl,-2.6945005185010076
C(CCCl)CCCl,-3.0594402670701197
C(CCl)P(=O)(O)O,0.840150186270699
CCCCCl,-1.925072887020582
FCCCCCl,-2.1443130581735614
CCO[Si](=O)O,-3.8042025356902034
CCC[C@H](Cl)C,-2.6300082485016163
CC(C(C)(C)C)OP(=O)(C)F,-0.9382694834629113
CCCCOC(=O)OCCCC,-3.1407773172941367
CC(C12COP(=O)(OC1)OC2)C,-1.1252846774907472
CCC(CC)Cl,-2.629800899484549
CC(C)CCCC(C)CC#N,-3.5877591379414837
CCCOC(=O)CO[N+](=O)[O-],-1.9572978702455006
CCOC(=O)CO[N+](=O)[O-],-1.7110970872462672
C1(=O)N(C(=O)N(C(=O)N1Cl)Cl)Cl,-1.2870994392271136
CCOC(=O)C(=C)C#N,-6.717139790490231
C1COS(=O)(=O)C1,-0.08687569384851837
C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl,-4.789285509160397
CC(C)CC(C)C,-4.26052670287763
N#Cc1cc(ccc1C#N)[N+](=O)[O-],-1.8920293885468618
CCCCCCl,-2.7332746819949936
CCCC1CCCC1,-4.740424616555792
COP(=O)(C)OC,0.9063122158869817
CCCCCCCCS(=O)(=O)NS(=O)(=O)CCCCCCCC,-3.914519036448563
C(C(=O)O)(F)F,1.0175840262552414
CCC(C)(C)Cl,-1.5055477358971865
C[Si](C)C,-1.7183296452347616
COC(=O)C(=O)OC,-0.29189632229887097
FCCCCCCl,-2.6658749539319944
COC(=O)CC#N,-0.2636316857374338
FC1=C(F)C(F)(F)C(C(C1(F)F)(F)F)(F)F,-3.818606893316599
CP(=O)(O)O,-0.6813407517920986
C(CCCl)CCl,-1.9075112259469815
CCCCOP(=O)(OC)OCCCC,-1.4995013557467216
CC(C)C1CCCC1,-3.0414546122197734
CCCCCCCC(=O)OOC(=O)CCCCCCC,-7.6118931699365255
CCCC(C)CC,-4.306284193438305
C(Cl)Br,-0.935789314484561
C(C#N)C(=O)O,1.0702644102564598
CC(O)C(Cl)(Cl)Cl,-0.7569684049424963
CCC(CC)CC,-4.520006934580248
C(Br)(Br)(Br)Br,-3.157037902280585
CCCCCCCl,-3.1223887332335356
CC(C(C)(C)Cl)Cl,-2.6945005185010076
FC1=C(F)C(C(C1(F)F)(F)F)(F)F,-3.0146639546272893
FCCCCCCCl,-3.1873171123372135
CCNC(C)C(=O)O,0.6522508656157915
C(CCCCl)CCCl,-3.43464732990858
CCOC(=O)CCl,-0.8005151294580339
C1N(CN(CN1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-3.5706074679578323
CCC(S(=O)(=O)CC)S(=O)(=O)CC,-1.4609453955034668
C(F)(Br)(Br)Br,-2.830461954248165
CCC12COP(=O)(OC1)OC2,0.4250534888332828
O=S1(=O)CC2C(C1)O2,0.8724060854364293
CC(C)CCC(C)C,-4.921006843403991
CCC(C(Cl)(Cl)Cl)O,-0.948100734283994
CCCCCCCC,-5.424319325008745
C(Cl)(Br)Br,-1.406725036743689
CCCCCCCCl,-3.995667449377312
CCCCCCCCC(C)C#N,-4.632420950201913
CCCCC1CCCC1,-3.1234837011402243
C1CCCCCC1,-3.514941582284342
CCOC(=O)C(C(C(F)(F)F)(C(F)(F)F)O)C(=O)OCC,-2.392896724468835
BrCC(C(F)F)(F)F,-3.207505849295131
CCCCCCCCCOP(=O)(O)OCCCCCCC,-4.064385259551345
CCCCC(CC)COC(=O)CC#N,-3.2864784846442063
CC(C)COP(=O)(OCC(C)C)OCC(C)C,-3.003796593818036
CCCC(C)(C)CCC,-5.5850067723220285
CCCCCCCCP(=O)(O)O,-3.014809551838427
CCOC(=O)CC#N,-0.752494043569587
CCCCC(C)(C)C,-5.75675778492435
CC1CCC(C1)(C)C,-4.478345952173004
CCCC(C)(C)CC,-4.998006843584963
C1=CC(=C(C(=C1)[N+](=O)[O-])C#N)C#N,-2.9373448418448365
C(C(Cl)Br)Br,-2.554600586055435
CCOC(=O)C(=O)OCC,-0.6084982169231331
CC(=O)OCC[N+](C)(C)C,0.8350139818462905
FC1=C(F)C(C1(F)F)(F)F,-1.8677734156185284
CC(C)C(C)(C)C,-3.569525628212887
CCCCCCCCCCCC(=O)OS(=O)(=O)O,-0.0005982936637501011
C1=CC(=C(C=C1C(=O)O)[N+](=O)[O-])[N+](=O)[O-],-1.5009971336107957
CCC(C)(C)CC,-4.2315120662957355
CCCCCCCCCl,-2.60631336815025
C(CS(=O)(=O)CCCl)S(=O)(=O)CCCl,-1.4486208567642702
CCC(C)C(C)C,-4.2807300889659174
C1=CC(=C(C(=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Cl,-3.143276464506976
COP(=O)(OC)OC(C(Cl)(Cl)Br)Br,-2.2796486959977837
C(CCl)OP(=O)(OCCCl)OCC(COP(=O)(OCCCl)OCCCl)(CCl)CCl,-3.4001753553233045
FCCCCCCCCCl,-4.230180610337527
CCCC[C@@H](CC)C,-5.1600112055782095
C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],-2.498861172308106
CC(C(=O)O)Cl,0.9645012004686789
C(CP(=O)(O)O)C(=O)O,0.5007355665055797
CCC(C)CC(C)C,-3.0665617048958365
C1=CC(=C(C=C1C(F)(F)F)[N+](=O)[O-])C#N,-2.4707735628782834
CC(C)(C(Cl)(Cl)Cl)O,-1.3460007341905118
CCC(CC)COC(=O)NS(N)(=O)=O,-1.7487147166903751
C=CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-4.197937600731067
C(=C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O,-3.854772733452112
COC=O,0.5832003600904965
C=CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-5.456398661090585
C(=O)(C(Br)(Br)Br)O,-0.17134609668717735
C(C(=O)O)(Br)Br,0.9861368524800211
N#Cc1cc(C#N)cc(c1)C#N,-1.124413489522748
C(C(F)(F)F)O,0.9998306581715682
C(CCl)OP(=O)(OCCCl)OCCCl,-1.55577191939489
CCCCC(CC)CCl,-4.680882095496933
C1=CC2=C(C(=C1)S(=O)(=O)O)C(=O)C3=C(C2=O)C(=CC=C3)S(=O)(=O)O,0.25718632288196575
C(Br)Br,-1.1801953338582092
CCCCCCC(C)C,-3.153845340080965
CC(C)CC(C)(C)C,-4.670397954249602
CCCC(C)CCC,-5.132006843349097
CCCC(C)CC(C)C,-5.530006771953862
C1N(CN(CN(CN1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-4.7725505313594825
CCCCCCCCC,-6.02530247920384
CCCCC(CC)COC(=O)NS(N)(=O)=O,-2.4020137689759222
CCCCC(C)CC(C)C,-6.103006715819723
CCCCCCCCCCCCCCCl,-3.0015677405122947
CCCC(CC)CC,-5.152006843444698
CCCCCC1CCCC1,-6.086266956636136
C1(=O)C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl,-5.259398302360404
C(=O)O,1.3370062028239478
C1CCC(CC1)Cl,-2.375204027814111
CCCCC(C)(C)CC,-5.630006772441545
CCCCC(C)(C)CCC,-4.810739489663633
C(CBr)Cl,-1.317733373398451
CCC(C)CC(C)CC,-5.60000677226324
CC(C)CCC(C)(C)C,-5.047390009166678
ClC[C@H](CBr)Br,-2.380001937627994
CCCCOC(=O)NS(=O)(=O)N,-1.0374884723436424
C[C@@H](C(F)(F)F)O,0.3000000100768433
CCCCCCCCCCCCCCCCCCCC,-8.1723509329045
CCC(C)C(C)CC,-5.155006843254854
CC(C)CCOC=O,-1.5209885590057428
NS(=O)(=O)C1CCCCC1,-1.413483375839458
CC(C)CCCC(C)C,-3.383811979919501
CCC(C(=O)OCC(Cl)(Cl)Cl)CC,-4.516853901773612
[C@@H]([C@@H](C(=O)O)Br)(C(=O)O)Br,-1.1310981110249145
FCCCCCCCCCCCC#N,-4.93971103896579
C1=CC2=C(C=C1C(=O)O)C(=O)OC2=O,-0.8961963146419498
CCC(C)CCC(C)C,-5.60000677226324
CCCC(C)(CC)CC,-5.7100067719078655
CCCCC1(C(C(=O)NC(=O)C1C#N)C#N)C,-2.1637018617705586
CCCCCC(C)CCC,-6.322006716573738
C(=C/C(=O)O)\C(=O)O,-1.219629427682277
CCCCOC(=O)\C=C\C(=O)OCCCC,-4.313551537173081
COP(=O)(C(C(Cl)(Cl)Cl)O)OC,-0.3314897197570608
CCOC(=O)C(Br)(Br)Br,-3.693515479154685
CCCCCC(C)CC,-3.1685685969016713
FCCCCCCCCCCCl,-5.272381682293677
C(C(Br)Br)(Br)Br,-2.710626522794782
C(CCCCCCl)CCCCCl,-2.421554572419877
CCC(C)(C)CC(C)C,-5.480006772691833
CCC(C)(CC)CC,-5.145006843287882
CCCC(C)C(C)C,-5.082006843634737
CCOC(=O)CC(=O)C(F)(F)F,-1.3619944676116769
CCCCCCCCCCCC#N,-5.289969947320623
C1=CC(=CC=C1[N+](=O)[O-])[N+](=O)[O-],-3.3867392905974225
CCCCOP(=O)(C)OCCCC,-1.415502294123556
CC(CCl)Br,-1.8468615457658015
CCCCCCCCCCCCCCCCCC,-7.627539949198961
C1=C(C=C(C=C1C(=O)O)[N+](=O)[O-])C(=O)O,-1.9799967088496029
CCCCCCOP(=O)(OCCCCCC)OCCCCCC,-6.146723231498082
C(CBr)Br,-1.6816621841772474
CCC(C)C(C)(C)C,-4.677576538876726
C1CC1,-2.0431610760337904
CCCC(CC)CCC,-5.720006772740956
CCCC(CCC)CCC,-6.138006715674092
C(Br)(Br)Br,-1.9112968219408504
CC(C)C(C)C(C)C,-4.696059944570739
C#C,-1.3364263766165223
C(C(=O)O)C(=O)O,0.8652365429142249
C(CCl)S(=O)(=O)CCCl,-1.503115910252992
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)O,-1.0669971335366077
CC(C)(C)C(C)(C)C,-4.87000684332671
N#Cc1cc([N+](=O)[O-])c(c(c1)[N+](=O)[O-])Cl,-3.0692980119250652
CCCCCCP(=O)(OCC)OCC,-2.568702540129681
C([C@@H](C(=O)O)Cl)C(=O)O,0.0694892189857339
C([C@H](C(=O)O)Cl)C(=O)O,-0.7959739856554298
COC(=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)OC,-2.5998576527535517
C(#N)C(C(=O)N)(Br)Br,-1.2074999998857523
O=C(OOC(=O)CCC(=O)O)CCC(=O)O,-0.8470684760498344
CCCCCCCCCCCCCCCCCCCCCCCCC,-7.848424373108031
CC(C(=O)OC)OC(=O)OC,-0.6002973214969737
CCCCC(C)CCC,-6.047390009166678
CCCCCCCCCC,-6.43715882685104
CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,-5.859980440047519
COC(=O)C1=CC(=CC(=C1)C(=O)O)[N+](=O)[O-],-2.0737299236624525
